,mouse,date,session,cluster_id,parameters_0,parameters_1,parameters_2,pearson_score
569,1868,2025-03-24,obj1,4,11.9923562514328,17.858743365343816,0.20507889416496328,0.014147126707716139
570,1868,2025-03-24,obj1,10,8.254082546478847,25.2399908084704,0.0692237492205649,0.4387128382823529
571,1868,2025-03-24,obj1,13,16.22024206299577,18.44727775578067,0.10411799740480056,0.2085310107494341
572,1868,2025-03-24,obj1,15,22.002150833122172,22.999309112441363,-0.23272867061109492,-0.02829351118393557
573,1868,2025-03-24,obj1,16,9.999735259954216,28.000320909031345,-0.18287876579921813,-0.042636914616422675
574,1868,2025-03-24,obj1,17,7.999933880494364,25.00047280423927,-0.1875778405716526,-0.034046213427497515
575,1868,2025-03-24,obj1,18,23.285311915017413,25.946786131290846,0.10403929470121188,0.3508024576069299
576,1868,2025-03-24,obj1,19,,,,
577,1868,2025-03-24,obj1,20,9.798301648392751,21.813526304837808,0.14616252709897626,0.5504772014305422
578,1868,2025-03-24,obj1,27,3.9917358340402807,31.003394681325883,0.03157876151113012,0.11690701009140263
579,1868,2025-03-24,obj1,28,10.685394077000424,24.05756385482673,0.22664073309886834,0.34727328679330455
580,1868,2025-03-24,obj1,29,18.32551951393163,26.665664951977657,0.20428503966350975,0.7425042217030897
581,1868,2025-03-24,of2,1,18.14286125809092,18.922052116284544,0.1449707075634377,0.10074933734630205
582,1868,2025-03-24,of2,2,5.906111222177953,32.68958526028561,0.0704118598847258,0.3870632578332795
583,1868,2025-03-24,of2,4,15.038814057751832,17.878825168526934,0.012543335259411603,0.06271176865403429
584,1868,2025-03-24,of2,10,5.8568683656624145,34.26108973179862,0.20194108461035964,0.2242970173001908
585,1868,2025-03-24,of2,13,21.406146278917664,21.695460363764845,0.3168230039074039,0.05775616655338368
586,1868,2025-03-24,of2,15,23.001073983590654,25.000444663814623,-0.21554814315474222,-0.029255896206815273
587,1868,2025-03-24,of2,16,6.999838708906785,28.00033755717932,-0.17811932387397167,-0.04562691207526439
588,1868,2025-03-24,of2,17,,,,
589,1868,2025-03-24,of2,18,9.326633728029869,26.79241912566731,0.3101565795945914,0.21746428065899062
590,1868,2025-03-24,of2,19,21.03006808142664,21.999727285280425,-0.25891409201206894,-0.03448607094889844
591,1868,2025-03-24,of2,26,23.359062758210356,29.091818559289283,0.18947810063278325,0.3891388261647379
592,1868,2025-03-24,of2,27,16.22929965734979,23.465517591550405,0.23342943655120202,0.15321483367868136
593,1868,2025-03-24,of2,28,20.16889878040893,35.15904703029232,0.05255135870778024,0.5240410345298948
594,1868,2025-03-13,of,1,,,,
595,1868,2025-03-13,of,3,15.00102847963103,4.938703158086481,0.07463370240113974,0.03639910724986509
596,1868,2025-03-13,obj,1,17.99897589745651,13.999724535000464,-0.23114156955273873,-0.047104363472410614
597,1868,2025-03-13,obj,3,12.524230180819274,15.931092951180883,0.42462611465998323,0.050557282051439896
598,1868,2025-03-13,of1,1,10.999358427005932,24.002173237551176,0.022171987751267146,0.31050743959235927
599,1868,2025-03-13,of1,3,16.001880838536444,4.966917390587832,0.025945138392370014,0.015049340784842633
600,1868,2025-04-22,of,1,12.829698545979236,13.762644030865527,0.027019622004295057,0.4207048181233006
601,1868,2025-04-22,of,4,17.81769794655204,29.238190411952143,0.07809757355554427,0.10757998986644078
602,1868,2025-04-22,of,5,26.18273166218927,27.95344765494426,1.3269699455180217,-0.015154649935924826
603,1868,2025-04-22,of,6,,,,
604,1868,2025-04-22,of,8,16.00016854022481,10.977762418861568,0.0618644025128109,0.1828822073210438
605,1868,2025-04-22,of,14,17.92261445611314,10.642654709647134,0.1463957325035502,0.2043793679447117
606,1868,2025-04-22,of,16,30.013250484195435,15.672175541466654,0.5753608549802881,0.004277863272103615
607,1868,2025-04-22,of,19,26.08894493387721,28.241989195337982,0.045272427530687574,0.3487627280267478
608,1868,2025-04-22,of,23,13.954391559508231,25.938704891188653,-0.020939263615211826,0.014707871994639934
609,1868,2025-04-22,of,26,22.006618786419725,19.241882356164528,-0.35751983112068175,-0.0736865870719285
610,1868,2025-04-22,obj,1,29.999218335003647,15.995689082900629,-0.2521001925447534,-0.01935931235190381
611,1868,2025-04-22,obj,4,,,,
612,1868,2025-04-22,obj,5,22.027309325621058,28.082161085290824,0.2247112076633272,0.2870562817380138
613,1868,2025-04-22,obj,6,17.882062431684293,29.258743000316514,0.09699486480348676,0.15283590104596065
614,1868,2025-04-22,obj,8,29.250764150188104,23.637934848567422,0.22007506378482133,0.31341810257101005
615,1868,2025-04-22,obj,14,,,,
616,1868,2025-04-22,obj,16,,,,
617,1868,2025-04-22,obj,19,23.036244776231083,21.009366832403792,0.07438827047241851,0.6122279180528881
618,1868,2025-04-22,obj,23,27.03388691432725,11.842553948831108,0.1536769445137411,0.15263254927298014
619,1868,2025-04-22,obj,26,30.000059169340112,22.000517164341744,-0.22809020810429392,-0.05799777480865336
620,1868,2025-04-22,of2,1,30.001287738614003,17.990124663819365,-0.24171645302263783,-0.01559886716640332
621,1868,2025-04-22,of2,4,24.000405027922916,20.995931681487257,0.22101131677595742,0.9999967983843987
622,1868,2025-04-22,of2,5,15.837398674349886,28.35811994838222,0.012134062647307528,0.1834711991781702
623,1868,2025-04-22,of2,6,22.875444077248392,29.510208709718604,0.10942790269974333,0.10097194357390095
624,1868,2025-04-22,of2,8,19.002836038607366,9.996602944321245,-0.27271753390976106,-0.007866463239269351
625,1868,2025-04-22,of2,9,22.56981763155626,13.461187335089711,0.00791030060629952,0.45894283592658014
626,1868,2025-04-22,of2,15,,,,
627,1868,2025-04-22,of2,17,30.153254139829873,16.005761049526868,0.3678836318055054,0.0152384741542536
628,1868,2025-04-22,of2,20,22.240200591112394,10.71456288164231,0.0309019338322902,0.47044740591878836
629,1868,2025-04-22,of2,24,15.99980383707184,10.97792035906692,0.06225984759718412,0.41532345731821263
630,1868,2025-04-22,of2,27,28.000031352752174,25.00043264595037,-0.22170134708286282,-0.07139738140055586
631,1868,2025-04-10,of,6,32.79128952900694,28.8554981023146,0.06433092212157425,0.31265151405559777
632,1868,2025-04-10,obj,6,15.709880921602258,28.830410679131422,0.028355319749869795,0.3062544055471614
633,1868,2025-04-10,of1,2,21.00128011409752,27.00020123125938,-0.1952153811206918,-0.027721260557998954
634,1868,2025-04-10,of1,7,25.000135488582607,20.000652850495342,-0.23015940883020478,-0.044297263576158756
635,1868,2025-04-10,of1,8,30.233510662343587,20.74160787476865,0.12118049605184275,0.24341171535670003
636,1868,2025-04-10,obj1,6,15.996099651684577,30.998819260468558,-0.1986036130785008,-0.03663151430150435
637,1868,2025-04-10,of2,6,28.03062991726868,19.92416822417353,0.043733650782518084,0.2232940204640137
638,1868,2025-04-10,of,6,32.79128952900694,28.8554981023146,0.06433092212157425,0.31265151405559777
639,1868,2025-04-10,obj,6,15.709880921602258,28.830410679131422,0.028355319749869795,0.3062544055471614
640,1868,2025-04-10,obj1,6,15.996099651684577,30.998819260468558,-0.1986036130785008,-0.03663151430150435
641,1868,2025-04-10,of2,6,28.03062991726868,19.92416822417353,0.043733650782518084,0.2232940204640137
642,1868,2025-03-18,of,1,,,,
643,1868,2025-03-18,of,8,18.890781861058446,30.291844198977994,0.017373245332191187,0.16802671088964882
644,1868,2025-03-18,of,10,10.72295393310781,16.841554736795374,0.2850688265792153,0.04152144376844607
645,1868,2025-03-18,of,14,22.958957046526507,29.48555095055195,0.05588736544036128,0.12893757420911736
646,1868,2025-03-18,of,17,23.02901400429446,25.991861209085194,0.28791314996748185,0.3318706819106177
647,1868,2025-03-18,of,21,11.960883570615833,13.603095445711485,0.38633548171559706,0.19004759635152801
648,1868,2025-03-18,of,22,9.99879138635556,20.00018341237181,-0.1967464322796158,-0.018717342249677374
649,1868,2025-03-18,obj,1,,,,
650,1868,2025-03-18,obj,8,10.995003767848424,16.005342315025395,-0.1856788715629002,0.017273612623772364
651,1868,2025-03-18,obj,10,9.751065584460852,24.03868214813063,0.02103434896566944,0.3268834927994427
652,1868,2025-03-18,obj,14,18.26549250225223,19.556603715852344,0.05222791772214515,0.6176201138429579
653,1868,2025-03-18,obj,17,11.20939002362216,16.218291480965107,0.2261539443159276,0.9058805308565756
654,1868,2025-03-18,obj,21,13.262352926086272,19.448699613033117,0.24931604081860226,0.3139447390654536
655,1868,2025-03-18,obj,22,15.007008120565258,28.99800369003404,-0.024239173643158116,0.00950984828384967
656,1868,2025-03-18,of1,1,28.00055850395491,15.99909215270102,-0.21179781143422965,-0.05716258666818458
657,1868,2025-03-18,of1,8,14.180115273214131,14.983430736156874,0.19604860350093667,0.21915654930926284
658,1868,2025-03-18,of1,10,22.077975393384268,15.649654030780319,0.27919532378423906,0.10434948109638303
659,1868,2025-03-18,of1,14,19.8483491229109,29.325368557422713,0.01808251200348608,0.44019404194939765
660,1868,2025-03-18,of1,17,11.021091154378693,19.793810950026938,0.17248991346103237,0.9257405705346998
661,1868,2025-03-18,of1,21,21.373130478707186,26.574669253640185,0.22331470125827524,0.42921165752570306
662,1868,2025-03-18,of1,22,22.00069853067946,10.999487815278234,-0.17907862572186833,-0.0095698307135675
663,1868,2025-03-18,obj1,1,16.99935501274068,10.999601337318174,-0.1980872328075107,-0.02779176442894456
664,1868,2025-03-18,obj1,8,11.530733068115156,13.669355566378465,0.05253778372854341,0.45219048937851747
665,1868,2025-03-18,obj1,10,10.054913615882988,17.356846981155353,0.19513794640638005,0.31970473340127936
666,1868,2025-03-18,obj1,14,19.024724149407234,19.076582928565085,0.028131068492217554,0.6193042894876544
667,1868,2025-03-18,obj1,17,18.902993073305865,19.772400459941707,0.25571902506140043,0.7142475499559225
668,1868,2025-03-18,obj1,21,14.78158483497997,17.363123208125078,0.20827800899063598,0.19999333231975602
669,1868,2025-03-18,obj1,22,25.838081866404007,21.037941693713023,0.1524988300728357,0.29229691107500577
670,1868,2025-03-18,of2,1,,,,
671,1868,2025-03-18,of2,8,,,,
672,1868,2025-03-18,of2,10,9.423442863362308,18.48761165047904,0.18909843488004885,0.1294482318204686
673,1868,2025-03-18,of2,14,19.990030018453904,29.997429346474934,9.111203413917224,0.048123925818542274
674,1868,2025-03-18,of2,17,18.024494021921967,25.028315729093702,0.11272435525166648,0.7757525765792279
675,1868,2025-03-18,of2,21,25.54882433160345,12.71510779790855,0.25618531454733523,0.16172625861401257
676,1868,2025-03-18,of2,22,9.035851085982356,20.816983353580085,0.06033446799122097,0.6398299471655076
677,1868,2025-03-12,of,1,10.987848241483253,36.373622940835425,0.12236946603503958,0.1737228909341697
678,1868,2025-03-12,of,4,23.00023687725848,23.000213109446722,-0.22158235674532423,-0.044943506700000226
679,1868,2025-03-12,of,8,18.428917415220837,29.879803994903448,0.15564922100928347,0.38531383452671253
680,1868,2025-03-12,of,9,18.399154329854785,29.45668429720351,0.10655825545999077,0.6012608368469305
681,1868,2025-03-12,obj,1,16.99095082638908,36.421900686403184,0.08942235955215766,0.12786645515596745
682,1868,2025-03-12,obj,4,18.98935993227325,24.000054749281748,-0.2500639862487151,-0.04701924491601416
683,1868,2025-03-12,obj,8,12.999569415208562,16.99927244326042,-0.19699149685945375,-0.02052595156332846
684,1868,2025-03-12,obj,9,4.125983931300285,27.953806059328965,0.05051712219086953,0.6051631404443977
685,1868,2025-03-12,of1,1,10.739401224890056,36.2896454956465,0.2029136369899501,0.1324686391572044
686,1868,2025-03-12,of1,4,19.99947519812978,22.000146276835174,-0.2459582988827711,-0.04442502349708857
687,1868,2025-03-12,of1,8,,,,
688,1868,2025-03-12,of1,9,4.482385896292491,24.002929442319218,0.01679887682968116,0.4165818818725407
689,1868,2025-03-21,of,1,34.00051293608808,10.999542924500691,-0.17608924697065892,-0.03794947015809191
690,1868,2025-03-21,of,2,26.04257446597431,3.9160455735755684,0.06752841349896499,0.015088475827491246
691,1868,2025-03-21,of,9,,,,
692,1868,2025-03-21,of,10,22.991663352736907,3.9876185531143484,0.13284708920197275,0.6233630045754983
693,1868,2025-03-21,of,11,,,,
694,1868,2025-03-21,of,12,28.761058427098867,8.790989760849829,0.22123192950969306,0.8684428818290126
695,1868,2025-03-21,of,15,16.886730454800595,7.923952575080444,0.044630700336814,0.6224618588376415
696,1868,2025-03-21,of,18,14.924589983963546,11.985025723216737,0.02810897480287064,0.12252072401526437
697,1868,2025-03-21,of,19,28.104690721820432,23.2540408525815,0.2998343066342151,0.14879753380912086
698,1868,2025-03-21,of,24,34.195813029497444,17.123277951768323,0.10299694965303215,0.1047687495218185
699,1868,2025-03-21,of,27,26.00249423704688,21.997085206242225,0.27577758820658205,0.21511810283418753
700,1868,2025-03-21,of,28,29.659123962913682,17.582381781995053,0.22408149371810504,0.15337429887047158
701,1868,2025-03-21,of,29,,,,
702,1868,2025-03-21,obj,1,26.065993561814896,3.9189141666087792,0.0905850192857601,0.1892215562957396
703,1868,2025-03-21,obj,2,25.996350960777576,3.9097069991407625,0.132498595945523,0.009147602488931369
704,1868,2025-03-21,obj,9,30.3457872292903,5.542896187803078,0.08320017993070132,0.3126256852337937
705,1868,2025-03-21,obj,10,21.01946279217626,22.01945332539234,0.2838235723182141,0.1421954076399367
706,1868,2025-03-21,obj,11,17.68727974382568,6.7554360828961935,0.07679646452491522,0.5383685294753753
707,1868,2025-03-21,obj,14,,,,
708,1868,2025-03-21,obj,17,14.99040048075557,16.001730502493928,0.05644846425934375,0.21827553736844982
709,1868,2025-03-21,obj,18,,,,
710,1868,2025-03-21,obj,23,33.34553094282883,18.94762949048756,0.48608153139379884,0.017982155604008683
711,1868,2025-03-21,obj,26,20.17847956192423,13.467184923603977,0.2700928461533918,0.35194363282936214
712,1868,2025-03-21,obj,27,19.2929954928984,12.727145586891321,0.1748426426111992,0.6989493837173832
713,1868,2025-03-21,obj,28,20.188280668148455,12.157955769068977,0.27269480368160004,0.3958084041343667
714,1868,2025-03-21,of1,1,,,,
715,1868,2025-03-21,of1,2,,,,
716,1868,2025-03-21,of1,9,27.64113471598442,6.684573223700698,0.05589076381804221,0.35179810514992366
717,1868,2025-03-21,of1,10,27.017683101688558,23.574074002196998,0.13130634384882595,0.6593932907030666
718,1868,2025-03-21,of1,11,,,,
719,1868,2025-03-21,of1,12,29.906644248909146,5.524322610620483,0.17632972931136737,0.9866852346155804
720,1868,2025-03-21,of1,15,28.353335444031526,10.020936602780413,0.026315573107947826,0.6808422779640835
721,1868,2025-03-21,of1,18,31.76117661484976,7.314589715131335,0.1369082373340279,0.2739095509637963
722,1868,2025-03-21,of1,19,,,,
723,1868,2025-03-21,of1,24,33.23097434553554,19.135830463789723,0.020435766291325135,0.28057394118332807
724,1868,2025-03-21,of1,27,24.387736778136063,17.31560300337609,0.04706840602042402,0.5854402890541077
725,1868,2025-03-21,of1,28,26.135459589323247,23.73680225885592,0.09231119995598301,0.27806748247208685
726,1868,2025-03-21,of1,29,26.156895218105255,23.733484145414685,0.06505383774887957,0.4812640182984538
727,1868,2025-04-27,of,1,35.073193666502654,31.08177023672352,0.04708621124544311,0.19675974745349012
728,1868,2025-04-27,of,3,36.13652440275089,19.99793890828331,-0.223896086040364,-0.0
729,1868,2025-04-27,of,4,32.247786179069664,33.416139072830546,0.022552206930017825,0.027022351662421208
730,1868,2025-04-27,of,5,21.011983794700473,18.991280731288413,-0.25411238113692636,-0.030056339261466378
731,1868,2025-04-27,of,6,23.994340273584722,34.07300236137403,0.21493495284651284,0.013591952155171167
732,1868,2025-04-27,of,8,23.008246986073235,23.983283045446548,0.27837083034012877,0.5642480504611245
733,1868,2025-04-27,of,9,28.122889276654426,33.3479691669795,0.16513037010193898,0.2542719226398034
734,1868,2025-04-27,of,10,27.66573883234528,32.58103059256949,0.11054999430097569,0.22582246062753555
735,1868,2025-04-27,of,11,32.1399799490846,15.86571621638183,0.35382890056968763,-0.0024196870551208053
736,1868,2025-04-27,of,13,17.999200852101197,28.000090301626123,-0.21056061301415074,-0.02988523448485053
737,1868,2025-04-27,of,14,24.999467302706893,14.99846441338618,-0.1767597899146895,-0.0022533398946390066
738,1868,2025-04-27,of,15,17.999129899164522,28.000164482102605,-0.17061748318864944,-0.005305793786184174
739,1868,2025-04-27,of,18,21.01862347503408,16.999421537319495,-0.24846758765397647,-0.034260891756388766
740,1868,2025-04-27,of,20,,,,
741,1868,2025-04-27,of,21,28.873695049726074,29.28610278089962,0.038389929064784854,0.4802082085602224
742,1868,2025-04-27,of,22,35.0572242505551,31.101520246680664,0.11088498543035942,0.19342092936994174
743,1868,2025-04-27,of,23,,,,
744,1868,2025-04-27,of,25,36.210512625853966,19.99872366925345,-0.22390601242311517,-0.0
745,1868,2025-04-27,of,29,17.998841883808257,28.00018531085105,-0.18888434214501665,-0.011301781673290021
746,1868,2025-04-27,obj,1,30.211685897171524,21.860101862225115,0.203882725573593,0.1899214110251784
747,1868,2025-04-27,obj,3,36.46480071696326,22.5142840455668,4.769315582986525,0.07310569367091818
748,1868,2025-04-27,obj,4,,,,
749,1868,2025-04-27,obj,5,23.829293980646796,18.629544685167872,0.031241342537022793,0.7444863072752284
750,1868,2025-04-27,obj,6,27.177299561000012,34.66795314144087,0.04883980924411248,0.10724530670965234
751,1868,2025-04-27,obj,8,19.966038213528503,17.979557930842734,0.1368563817165318,0.14034768094697153
752,1868,2025-04-27,obj,9,29.064396898101112,33.0012319095458,0.04841055678636959,0.31598808060863903
753,1868,2025-04-27,obj,10,26.94376214641904,32.58503028800141,0.05025991892017352,0.6230564874337036
754,1868,2025-04-27,obj,11,35.63262443384036,18.994957540880325,0.7259790980478807,0.07715367916650123
755,1868,2025-04-27,obj,13,21.000781147333264,29.000086295966593,-0.20506731976067963,-0.023669589759588414
756,1868,2025-04-27,obj,14,,,,
757,1868,2025-04-27,obj,15,18.937949197517398,30.00098126458158,0.13715004872863745,0.17848868881497246
758,1868,2025-04-27,obj,18,23.00301097603054,19.300207004685866,-0.3519697469786213,-0.02780643287484278
759,1868,2025-04-27,obj,20,22.651280193323714,30.957935814268843,0.2068939652636308,0.1309124881847057
760,1868,2025-04-27,obj,21,28.266983545003587,30.1319515300734,0.0171174327522135,0.4313397197162606
761,1868,2025-04-27,obj,22,18.96194920506607,30.023219827903297,-0.1959680400107085,-0.009181682101002035
762,1868,2025-04-27,obj,23,,,,
763,1868,2025-04-27,obj,25,,,,
764,1868,2025-04-27,obj,29,17.998670490820377,28.00036373114001,-0.1984085769476133,-0.018183352963487824
765,1868,2025-04-27,of1,1,17.521321502371613,26.233600040402408,0.19548654846941782,0.6139633949360535
766,1868,2025-04-27,of1,3,34.61820851443269,20.144853112657408,0.055640031950652674,0.8068114022492178
767,1868,2025-04-27,of1,4,34.09240564661592,32.09975212480677,0.020463095312947804,0.08154773810022384
768,1868,2025-04-27,of1,5,23.000324009086423,20.001151210605734,-0.2141004179415522,-0.017445539860473917
769,1868,2025-04-27,of1,6,23.948122792714127,34.04476777906733,0.18431814168205174,0.03955555496163206
770,1868,2025-04-27,of1,8,31.085038211227733,31.932121586394725,0.3083226723845349,0.18585497536444717
771,1868,2025-04-27,of1,9,26.2422566067651,28.21937690971301,0.06473592741583649,0.28670470145504323
772,1868,2025-04-27,of1,10,25.946459464656087,32.06313111283679,0.08173774989735198,0.2776006213611223
773,1868,2025-04-27,of1,11,,,,
774,1868,2025-04-27,of1,13,17.999748095171892,24.000087339678323,-0.2202910401860702,-0.028111175196205897
775,1868,2025-04-27,of1,14,24.987682186625793,14.965111108716469,0.018909118444450906,0.15746827127675653
776,1868,2025-04-27,of1,15,22.95339043666273,19.93368451618249,0.06876562213759756,0.8053215727192958
777,1868,2025-04-27,of1,18,21.000447948608034,16.99930068005073,-0.22389434881348313,-0.02657436376923626
778,1868,2025-04-27,of1,20,28.51818807442646,30.891215869902847,0.30146029188003354,0.10945513058687732
779,1868,2025-04-27,of1,21,23.00053538072074,25.000282001775616,-0.20533576956067312,-0.03186222842115447
780,1868,2025-04-27,of1,22,27.66793068147357,32.79346103264561,0.19427218786818845,0.72382290551637
781,1868,2025-04-27,of1,23,35.109591718646584,31.03812660544044,0.1348098063693638,0.017242214527403887
782,1868,2025-04-27,of1,25,37.03215854524086,21.98573531860787,0.027451398139933775,0.6034996342844504
783,1868,2025-04-27,of1,29,17.998785701361324,28.000347048508367,-0.19947096733364789,-0.018042663879720547
784,1868,2025-04-27,obj1,1,23.000157806086026,15.999346802408235,-0.17877087223804417,-0.006485682830408175
785,1868,2025-04-27,obj1,3,34.338268939949565,17.632795147016864,0.021949344311985558,0.5462282007482192
786,1868,2025-04-27,obj1,4,,,,
787,1868,2025-04-27,obj1,5,24.199030482463684,18.016956133257978,0.06333814954519451,0.7024302448714304
788,1868,2025-04-27,obj1,6,21.955084039962514,33.059025375466746,0.032709882119033834,0.07919978924278155
789,1868,2025-04-27,obj1,8,21.936296435815382,32.131318923020686,0.2597829020498037,0.4608996210477038
790,1868,2025-04-27,obj1,9,27.053562786890033,31.10408397600818,0.06667302236897814,0.5258403045345812
791,1868,2025-04-27,obj1,10,24.318819258109517,31.774230139379004,0.08036766950487653,0.424321973574508
792,1868,2025-04-27,obj1,11,37.25860028335248,23.000876290916043,0.07021683955848061,0.13580069549986679
793,1868,2025-04-27,obj1,13,21.000922890260085,27.000118819210442,-0.22066115306634637,-0.03148492385971331
794,1868,2025-04-27,obj1,14,28.98547875614565,14.98108391170428,-0.022033467331819698,0.002863457713663182
795,1868,2025-04-27,obj1,15,23.00007284150687,15.999354518796796,-0.18188406701152612,-0.00843506268577867
796,1868,2025-04-27,obj1,18,23.58451237222085,23.416754186974895,0.0407344028442946,0.4732394677681925
797,1868,2025-04-27,obj1,20,31.99631099228071,15.9955463693935,-0.028212913539297637,0.007459123770666711
798,1868,2025-04-27,obj1,21,17.99979485571603,25.000009233803652,-0.22710257898902,-0.01694752433028491
799,1868,2025-04-27,obj1,22,23.00018624158791,15.999309953787131,-0.19660001000780877,-0.01670245334697345
800,1868,2025-04-27,obj1,23,36.23969902866634,19.99702830476352,0.15426931308817188,0.15498437201167206
801,1868,2025-04-27,obj1,25,37.033716159949854,21.99150425837996,0.02260191638212337,0.5353286057967087
802,1868,2025-04-27,obj1,29,17.998690393495508,28.000399187200163,-0.20353499334044453,-0.021325887484934157
803,1868,2025-04-27,of2,1,28.361780801121796,15.625798489566627,0.13149981003100097,0.42389422510358177
804,1868,2025-04-27,of2,3,,,,
805,1868,2025-04-27,of2,4,,,,
806,1868,2025-04-27,of2,5,24.30535284646102,17.810968673635657,0.035398095560497084,0.7375703971172406
807,1868,2025-04-27,of2,6,,,,
808,1868,2025-04-27,of2,8,22.799999973878446,31.162653608570672,0.12632935346037977,0.415230208947225
809,1868,2025-04-27,of2,9,,,,
810,1868,2025-04-27,of2,10,23.62827193721773,32.19520189822113,0.25369011944255243,0.1691597211710214
811,1868,2025-04-27,of2,11,37.034074939666,21.99421054603351,0.0802262565770994,0.14285572755639572
812,1868,2025-04-27,of2,13,24.00058979283152,25.000258935952633,-0.20895246120625882,-0.03061460325559311
813,1868,2025-04-27,of2,14,32.10924203250448,15.849091934227838,0.05710503573598364,0.43670158862027414
814,1868,2025-04-27,of2,15,25.10267048195724,19.408549333336904,0.022507776589018577,0.5951947331738561
815,1868,2025-04-27,of2,18,24.992687518578236,14.963962728741944,0.00617011839210229,0.1807604368094897
816,1868,2025-04-27,of2,20,36.3957795992116,23.55885069069262,0.4273960403580139,0.053100896922033444
817,1868,2025-04-27,of2,21,17.999219925736632,25.000184584299138,-0.21633434240418914,-0.03235141677128808
818,1868,2025-04-27,of2,22,26.209727664108385,19.694224399384925,0.052767799967214875,0.780549812498233
819,1868,2025-04-27,of2,23,37.03040647989318,21.98112391575346,0.22891188570196008,0.023948507746314334
820,1868,2025-04-27,of2,25,37.03606936778437,22.00039512506245,0.02002517608939101,0.6546631331812429
821,1868,2025-04-27,of2,29,18.998775627025715,30.00031446904973,-0.21161304260441569,-0.02279186000091243
822,1868,2025-03-31,of,9,22.87931748655807,30.130164208136094,0.14977693539767956,0.4214150785496648
823,1868,2025-03-31,of,15,15.105237215972835,14.918071902315155,0.0663892751556288,0.33498185814784703
824,1868,2025-03-31,of,18,,,,
825,1868,2025-03-31,obj,9,18.545458733872596,15.291280735117144,0.11381919303243106,0.33472371869677614
826,1868,2025-03-31,obj,15,18.93599593316823,31.964958496004947,0.08263006126680066,0.506785495296334
827,1868,2025-03-31,obj,18,14.7993090993126,18.743870048625812,0.1929066722936597,0.09364873619157912
828,1868,2025-03-31,of1,9,,,,
829,1868,2025-03-31,of1,15,27.99966668600825,20.99883557376712,-0.10044345131065947,0.013334260292019885
830,1868,2025-03-31,of1,18,22.649451761786384,27.898152629241963,0.33145922999566557,0.11528885694982152
831,1868,2025-03-31,obj1,9,18.203213978908025,16.26725593929245,0.14530954084417058,0.4988519915094701
832,1868,2025-03-31,obj1,15,28.02409385756951,22.997294581674648,-0.018859768859067046,0.010555548937308042
833,1868,2025-03-31,obj1,18,27.291358724436506,26.89509904866675,0.13723871584580122,0.08992449546694677
834,1868,2025-03-31,of2,9,22.000066270719092,31.000490622053444,-0.15243862482152057,-0.03439364134273007
835,1868,2025-03-31,of2,15,13.171450155254847,18.056178221559133,0.037783640030510345,0.32755687357049773
836,1868,2025-03-31,of2,18,,,,
837,1748,2024-03-25,of,2,9.931736674719769,23.101678708164194,0.04877814430592815,0.2769308584151425
838,1748,2024-03-25,of,4,7.725130958392052,6.7051718380525,0.08064711299337383,0.24831908858095855
839,1748,2024-03-25,of,14,10.000009561747213,20.000733540501667,-0.22231903659058905,-0.02865684257349206
840,1748,2024-03-25,of,17,15.07305653514321,21.241203989152606,-0.015089382614532021,0.04948363817466855
841,1748,2024-03-25,obj,2,4.833228329988703,17.074784244831406,0.02067998284742854,0.343426312680076
842,1748,2024-03-25,obj,4,9.596501830480884,10.870092697296036,0.09887659321182897,0.39267489922042753
843,1748,2024-03-25,obj,14,9.99974623572527,23.000756042143866,-0.2093522505648111,-0.053291034429614255
844,1748,2024-03-25,obj,17,16.242558695942773,16.648363733647948,0.05263647671412515,0.3666815775951532
845,1748,2024-03-25,of1,2,9.45134568481603,22.48326784046198,0.41813662236160076,0.05583211689541203
846,1748,2024-03-25,of1,4,9.483959839969149,11.264070162771876,0.15637211255773986,0.23247925357806554
847,1748,2024-03-25,of1,14,12.000895217688536,15.9976919849408,-0.23383831496645566,-0.028879529644667185
848,1748,2024-03-25,of1,17,13.600169804377225,10.680419484676445,0.034741110819525564,0.5616497900678721
849,1748,2024-03-25,obj1,2,12.971577024665704,24.051992085696835,0.08400627088171873,0.21091904673027964
850,1748,2024-03-25,obj1,4,8.530541256329304,10.520912548456794,0.11467507636131292,0.33760890109892633
851,1748,2024-03-25,obj1,14,9.999808255067427,23.000730480031933,-0.2094004233364975,-0.05285647993314
852,1748,2024-03-25,obj1,17,15.882059277165006,4.264830863818727,0.01993589677941275,0.2832689449921852
853,1748,2024-03-25,of2,2,24.18081588806598,16.223763341520108,0.21550794766714054,0.24645548746905613
854,1748,2024-03-25,of2,4,14.993460566807483,24.136263800032406,0.16104016083784414,0.0435680385805418
855,1748,2024-03-25,of2,14,12.999589634005897,24.00067662806737,-0.18589808397163635,-0.019383633458981225
856,1748,2024-03-25,of2,17,10.975843998465722,23.054480827705575,0.046811761370174024,0.4845043958422279
857,1748,2024-03-22,of,0,10.811112749118296,29.028205134940848,0.04933181877734612,0.4299234282374737
858,1748,2024-03-22,of,4,12.996287460008318,19.130475178113446,-0.2989820804991013,-0.04049556076755237
859,1748,2024-03-22,of,6,27.393060944729065,21.940025907802024,0.20781715046076193,0.14714199443660145
860,1748,2024-03-22,of,7,13.999703680498659,17.999484154074064,-0.06495788431832539,-0.025838612938501343
861,1748,2024-03-22,of,17,,,,
862,1748,2024-03-22,obj,0,22.608059749892252,31.07578417297822,0.05138904826422537,0.5823387088197547
